"";"OldVernacular";"OldScientificName";"Oldgenus";"Oldspecies";"TreeID";"SampleID";"RDMC";"RootAverageLenght";"RSL";"BarkTh";"PetioleL";"LeafThickness";"LeafArea";"FreshWeight";"DryWeight";"LDMC";"SLA";"Dispers";"Deciduousness";"SPAD";"Filled";"Operator";"Rootdryweight";"Rootfreshweight";"RootsArea";"RSA";"field_name";"genus";"species";"MeanDBH";"N";"Roots_length";"meanWD";"sdWD";"levelWD";"nInd";"family"
"288";"Dede";"Ficus exasperata";"Ficus";"exasperata";"C";"3";384,848484848485;NA;1,6990207480315;0,67;1,9;0,8;7224;0,79;379;479,75;19,0606860158311;"3";"1";43;NA;"Vincyane";254;0,66;2231,219;8,78432677165354;"dede";"Ficus";"exasperata";259,728571428571;70;431,55127;0,344;0,0708232617216773;"species";1;"Moraceae"
"289";"Akossika";"Scottellia coriacea";"Scottellia";"coriacea";"A";"1";239,473684210526;NA;0,486475054945055;0,54;1,5;0,4;4902;1,07;464;433,64;10,5646551724138;"3";"2";55,9;NA;"Vincyane";182;0,76;706,101;3,87967582417582;"akossika.petites.feuilles";"Scottellia";"klaineana";365,09900990099;101;88,53846;0,57575;0,0708232617216773;"species";8;"Achariaceae"
"290";"Akossika";"Scottellia coriacea";"Scottellia";"coriacea";"A";"2";448,75;NA;0,496464540389972;0,6;1,5;0,4;4336;1,14;501;439,47;8,65469061876247;"3";"2";48,2;NA;"Vincyane";359;0,8;1509,02;4,20339832869081;"akossika.petites.feuilles";"Scottellia";"klaineana";365,09900990099;101;178,23077;0,57575;0,0708232617216773;"species";8;"Achariaceae"
"291";"Akossika";"Scottellia coriacea";"Scottellia";"coriacea";"A";"3";509,210526315789;NA;0,353905762273902;0,42;1,6;0,4;5408;1,27;551;433,86;9,81488203266788;"3";"2";64,5;NA;"Vincyane";387;0,76;1466,484;3,78936434108527;"akossika.petites.feuilles";"Scottellia";"klaineana";365,09900990099;101;136,96153;0,57575;0,0708232617216773;"species";8;"Achariaceae"
"292";"Akossika";"Scottellia coriacea";"Scottellia";"coriacea";"B";"1";602,631578947368;NA;0,868715720524017;0,5;0,9;0,4;4013;1;470;470;8,53829787234043;"3";"2";47;NA;"Vincyane";229;0,38;1471,915;6,42757641921397;"akossika.petites.feuilles";"Scottellia";"klaineana";365,09900990099;101;198,9359;0,57575;0,0708232617216773;"species";8;"Achariaceae"
"293";"Akossika";"Scottellia coriacea";"Scottellia";"coriacea";"B";"2";516;NA;0,553667286821705;0,6;1,2;0,6;4575;1,1;515;468,18;8,88349514563107;"3";"2";50,7;NA;"Vincyane";129;0,25;623,695;4,83484496124031;"akossika.petites.feuilles";"Scottellia";"klaineana";365,09900990099;101;71,42308;0,57575;0,0708232617216773;"species";8;"Achariaceae"
"294";"Akossika";"Scottellia coriacea";"Scottellia";"coriacea";"B";"3";531,25;NA;0,416591254901961;0,52;1,4;0,3;4006;0,84;467;555,95;8,57815845824411;"3";"2";38,8;NA;"Vincyane";255;0,48;1006,193;3,94585490196078;"akossika.petites.feuilles";"Scottellia";"klaineana";365,09900990099;101;106,23077;0,57575;0,0708232617216773;"species";8;"Achariaceae"
"295";"Akossika";"Scottellia coriacea";"Scottellia";"coriacea";"C";"1";461,739130434783;NA;0,38637790960452;0,74;0,7;0,5;5156;1,28;560;437,5;9,20714285714286;"3";"2";54,3;NA;"Vincyane";531;1,15;2154,441;4,05732768361582;"akossika.petites.feuilles";"Scottellia";"klaineana";365,09900990099;101;205,16667;0,57575;0,0708232617216773;"species";8;"Achariaceae"
"296";"Akossika";"Scottellia coriacea";"Scottellia";"coriacea";"C";"2";450;NA;0,347017887067395;0,57;0,6;0,2;4015;1,05;494;470,48;8,12753036437247;"3";"2";48,4;NA;"Vincyane";549;1,22;2039,642;3,71519489981785;"akossika.petites.feuilles";"Scottellia";"klaineana";365,09900990099;101;190,51282;0,57575;0,0708232617216773;"species";8;"Achariaceae"
"297";"Akossika";"Scottellia coriacea";"Scottellia";"coriacea";"C";"3";459,663865546219;NA;0,445131956124314;0,55;0,7;0,3;4886;1,25;585;468;8,35213675213675;"3";"2";52,3;NA;"Vincyane";547;1,19;2279,693;4,16762888482633;"akossika.petites.feuilles";"Scottellia";"klaineana";365,09900990099;101;243,48718;0,57575;0,0708232617216773;"species";8;"Achariaceae"
"298";"Aboudikro";"Entandrophragma cylindricum";"Entandrophragma";"cylindricum";"A";"1";412,5;NA;0,860139848484848;0,4;2,2;0,4;33918;6,93;1638;236,36;20,7069597069597;"2";"1";34,8;NA;"Vincyane";33;0,08;185;5,60606060606061;"aboudikro";"Entandrophragma";"cylindricum";430,732558139535;86;28,384615;0,5715;0,0708232617216773;"species";16;"Meliaceae"
"299";"Aboudikro";"Entandrophragma cylindricum";"Entandrophragma";"cylindricum";"A";"2";408,571428571429;NA;0,574412797202797;0,37;13,6;0,4;54778;14,16;5783;408,4;9,47224623897631;"2";"1";47;NA;"Vincyane";143;0,35;722,068;5,04942657342657;"aboudikro";"Entandrophragma";"cylindricum";430,732558139535;86;82,14103;0,5715;0,0708232617216773;"species";16;"Meliaceae"
"300";"Aboudikro";"Entandrophragma cylindricum";"Entandrophragma";"cylindricum";"A";"3";350,45045045045;NA;0,548579511568123;0,4;5,3;0,4;38508;9,15;3660;400;10,5213114754098;"2";"1";60,4;NA;"Vincyane";389;1,11;1769,145;4,54793059125964;"aboudikro";"Entandrophragma";"cylindricum";430,732558139535;86;213,39743;0,5715;0,0708232617216773;"species";16;"Meliaceae"
"301";"Aboudikro";"Entandrophragma cylindricum";"Entandrophragma";"cylindricum";"B";"1";506,666666666667;NA;0,427631578947368;0,97;5,9;0,4;79224;20,67;8738;422,74;9,06660563057908;"2";"1";69,3;NA;"Vincyane";76;0,15;329,574;4,3365;"aboudikro";"Entandrophragma";"cylindricum";430,732558139535;86;32,5;0,5715;0,0708232617216773;"species";16;"Meliaceae"
"302";"Aboudikro";"Entandrophragma cylindricum";"Entandrophragma";"cylindricum";"B";"2";355,172413793103;NA;1,15496640776699;0,85;13,5;0,4;38516;10,23;4475;437,44;8,60692737430168;"2";"1";69;NA;"Vincyane";103;0,29;669,307;6,49812621359223;"aboudikro";"Entandrophragma";"cylindricum";430,732558139535;86;118,96154;0,5715;0,0708232617216773;"species";16;"Meliaceae"
"303";"Aboudikro";"Entandrophragma cylindricum";"Entandrophragma";"cylindricum";"B";"3";435,714285714286;NA;0,634930655737705;0,7;8,9;0,4;68469;19,28;8034;416,7;8,52240477968633;"2";"1";69,7;NA;"Vincyane";61;0,14;279,086;4,57518032786885;"aboudikro";"Entandrophragma";"cylindricum";430,732558139535;86;38,73077;0,5715;0,0708232617216773;"species";16;"Meliaceae"
"304";"Aboudikro";"Entandrophragma cylindricum";"Entandrophragma";"cylindricum";"C";"1";396,666666666667;NA;0,197909941176471;0,45;11,4;0,3;66370;12,18;4669;383,33;14,2150353394731;"2";"1";64,3;NA;"Vincyane";238;0,6;749,847;3,15061764705882;"aboudikro";"Entandrophragma";"cylindricum";430,732558139535;86;47,102566;0,5715;0,0708232617216773;"species";16;"Meliaceae"
"305";"Aboudikro";"Entandrophragma cylindricum";"Entandrophragma";"cylindricum";"C";"2";376,470588235294;NA;0,100280453125;0,52;15,3;0,3;138838;27,12;10915;402,47;12,7199267063674;"2";"1";64,2;NA;"Vincyane";640;1,7;1368,291;2,1379546875;"aboudikro";"Entandrophragma";"cylindricum";430,732558139535;86;64,17949;0,5715;0,0708232617216773;"species";16;"Meliaceae"
"306";"Aboudikro";"Entandrophragma cylindricum";"Entandrophragma";"cylindricum";"C";"3";397,916666666667;NA;0,26674722513089;0,5;13,5;0,3;116080;21;8325;396,43;13,9435435435435;"2";"1";60;NA;"Vincyane";191;0,48;697,659;3,65266492146597;"aboudikro";"Entandrophragma";"cylindricum";430,732558139535;86;50,94872;0,5715;0,0708232617216773;"species";16;"Meliaceae"
