image,diam_max,diam_mean,diam_mode,length,area,width,depth,width_depth_ratio,com_x,com_y,ellips_025,ellips_050,ellips_075,ellips_100,rect_020,rect_040,rect_060,rect_080,directionality,tip_count,cross_hori_0_mean,cross_hori_0_max,cross_hori_1_mean,cross_hori_1_max,cross_hori_2_mean,cross_hori_2_max,cross_hori_3_mean,cross_hori_3_max,cross_hori_4_mean,cross_hori_4_max,cross_hori_5_mean,cross_hori_5_max,cross_hori_6_mean,cross_hori_6_max,cross_hori_7_mean,cross_hori_7_max,cross_hori_8_mean,cross_hori_8_max,cross_hori_9_mean,cross_hori_9_max,cross_hori_10_mean,cross_hori_10_max,cross_hori_11_mean,cross_hori_11_max,cross_hori_12_mean,cross_hori_12_max,cross_hori_13_mean,cross_hori_13_max,cross_hori_14_mean,cross_hori_14_max,cross_hori_15_mean,cross_hori_15_max,cross_hori_16_mean,cross_hori_16_max,cross_hori_17_mean,cross_hori_17_max,cross_hori_18_mean,cross_hori_18_max,cross_hori_19_mean,cross_hori_19_max,cross_hori_20_mean,cross_hori_20_max,cross_hori_21_mean,cross_hori_21_max,cross_hori_22_mean,cross_hori_22_max,cross_hori_23_mean,cross_hori_23_max,cross_hori_24_mean,cross_hori_24_max,cross_hori_25_mean,cross_hori_25_max,cross_hori_26_mean,cross_hori_26_max,cross_hori_27_mean,cross_hori_27_max,cross_hori_28_mean,cross_hori_28_max,cross_hori_29_mean,cross_hori_29_max,cross_vert_mean,cross_vert_max,convexhull,coord_x0,coord_x1,coord_x2,coord_x3,coord_x4,coord_x5,coord_x6,coord_x7,coord_x8,coord_x9,coord_x10,coord_x11,coord_x12,coord_x13,coord_x14,coord_x15,coord_x16,coord_x17,coord_x18,coord_x19,diff_x0,diff_x1,diff_x2,diff_x3,diff_x4,diff_x5,diff_x6,diff_x7,diff_x8,diff_x9,cumul_x0,cumul_x1,cumul_x2,cumul_x3,cumul_x4,cumul_x5,cumul_x6,cumul_x7,cumul_x8,cumul_x9
Iroko 1 R2 001.tif,0.1923077,0.037241664,0.012820513,132.17949,725.14105,19.75641,23.02564,0.8580178,0.55756366,0.6432293,2.4069235,7.0586624,11.6104555,16.437016,9.74737,9.7275505,9.446137,9.697,43.750275,357.0,0.10909091,6.0,0.10909091,7.0,0.37575758,9.0,1.1878788,11.0,1.3212122,13.0,1.5393939,11.0,1.6060606,13.0,1.9515152,11.0,1.4606061,7.0,1.5939394,19.0,1.7757576,8.0,2.5636363,19.0,3.490909,18.0,5.830303,30.0,8.745455,43.0,10.660606,48.0,11.684849,43.0,12.648485,48.0,12.8,43.0,11.157576,35.0,8.927273,38.0,7.490909,24.0,5.6060605,38.0,3.3151515,23.0,1.5151515,10.0,1.0666667,9.0,1.3333334,9.0,3.4848485,54.0,8.557576,56.0,9.393939,71.0,8.5435295,50.0,3974600.0,0.0,0.843608,0.8027255,0.7858533,0.32121998,0.3043478,0.49578196,0.0,0.32900715,0.31862426,0.32641143,0.47371837,1.0,0.8526931,0.7670344,0.7443219,0.78844905,0.807268,0.981181,1.0,1.0,0.137573,0.004542505,0.002595717,0.42310187,0.46268657,0.3569111,1.0,0.14471123,0.0077871513,1.0,1.137573,1.1421155,1.1447111,1.567813,2.0304997,2.3874109,3.3874109,3.5321221,3.5399094
Iroko 1 R3 001.tif,0.25641027,0.065037206,0.012820513,203.82051,1970.9615,17.371796,20.346153,0.8538122,0.5182881,0.59966946,0.68754023,1.8779002,3.2050412,4.450626,2.7278304,2.608469,2.5720754,2.653046,58.469833,330.0,1.1240876,16.0,2.6715329,18.0,3.8321168,32.0,4.1459856,32.0,4.3357663,32.0,3.8029196,32.0,3.080292,32.0,6.0437956,63.0,11.124087,70.0,13.489051,92.0,13.248176,92.0,12.905109,92.0,10.014599,92.0,6.036496,92.0,8.372263,51.0,11.459854,51.0,12.518249,51.0,14.3138685,51.0,14.270073,51.0,12.576642,50.0,9.912409,30.0,10.014599,30.0,9.890511,30.0,9.985401,30.0,9.328467,30.0,9.080292,26.0,9.875913,59.0,10.40146,59.0,10.525547,59.0,12.656935,59.0,9.729875,87.0,3974600.0,0.30405903,0.19778597,0.11734317,0.0,0.05904059,0.05904059,0.005904059,0.0066420664,0.057564575,0.13948339,0.2885609,0.95498157,0.98302585,0.9468635,0.85387456,0.7099631,1.0,0.93210334,0.87158674,0.33136532,0.027306274,0.67380077,0.81476015,1.0,0.65092254,0.79483396,0.9409594,0.97638375,0.89741695,0.14907749,0.027306274,0.701107,1.5158672,2.5158672,3.1667898,3.9616237,4.902583,5.878967,6.776384,6.9254613
Iroko 2 R1 001.tif,0.20512821,0.075009055,0.07692308,71.70513,818.20514,14.051282,21.5,0.653548,0.4883085,0.38293314,1.3050141,4.156017,6.6941085,9.556612,5.518897,5.5043874,5.482733,5.5774994,8.782233,115.0,0.24924012,12.0,0.5531915,10.0,0.8206687,12.0,1.1580547,15.0,1.4650456,13.0,1.7386018,15.0,2.0607903,13.0,2.3617022,15.0,2.7325227,13.0,3.030395,15.0,3.449848,13.0,3.7355623,15.0,4.006079,19.0,3.9726443,15.0,4.0547113,19.0,3.9513679,15.0,4.0273557,19.0,4.142857,15.0,5.367781,52.0,5.2158055,40.0,5.510638,52.0,5.2279634,40.0,5.0972643,52.0,4.556231,40.0,4.2917933,52.0,3.7598784,40.0,3.6656535,52.0,3.1793313,40.0,3.0395136,52.0,2.4042554,40.0,7.647826,59.0,3974600.0,0.5027372,0.16788322,0.061131388,0.037408758,0.034671534,0.013686132,0.30748177,0.0,0.0,0.979927,0.99635035,1.0,1.0,0.78923357,0.81660587,0.8229927,0.875,0.8120438,0.82937956,0.5173358,0.01459854,0.66149634,0.7509124,0.83759123,0.7883212,0.8029197,0.48175183,1.0,1.0,0.016423358,0.01459854,0.6760949,1.4270073,2.2645986,3.0529199,3.8558395,4.337591,5.337591,6.337591,6.3540144
Iroko 2 R2 001.tif,0.20512821,0.061278507,0.012820513,65.88461,626.0769,12.448718,24.166666,0.5151194,0.30961376,0.40526193,1.7193758,5.338002,8.694393,12.721075,7.3009176,7.199697,7.206106,7.3235655,16.590654,128.0,0.24017467,8.0,0.40611354,8.0,0.55458516,8.0,0.7379913,8.0,0.95633185,8.0,1.1353712,8.0,1.2969432,8.0,1.5458515,12.0,1.6768559,12.0,2.1048036,14.0,3.1091702,25.0,3.537118,25.0,4.375546,25.0,5.0349345,25.0,5.4541483,25.0,5.633188,25.0,5.5458517,25.0,5.087336,22.0,4.908297,22.0,4.379913,22.0,3.8034935,22.0,3.4017467,22.0,2.7991266,11.0,3.0262008,13.0,3.0218341,38.0,2.2663755,38.0,1.8471615,38.0,1.558952,38.0,1.2707424,38.0,0.99126637,38.0,8.275362,30.0,3974600.0,0.31822863,0.20700309,0.061791968,0.021627188,0.10298661,0.19052523,0.2646756,0.3285273,0.0,0.97631305,0.9907312,1.0,0.53656024,0.38825953,0.22039135,0.79505664,0.66117406,0.091658086,0.23377961,0.3347065,0.016477859,0.026776519,0.029866118,0.6395469,0.69207,0.029866118,0.123583935,0.20803295,1.0,0.014418126,0.016477859,0.043254375,0.07312049,0.71266735,1.4047374,1.4346035,1.5581874,1.7662203,2.7662203,2.7806385
Iroko 2 R3 001.tif,0.24358974,0.07206677,0.012820513,90.4359,999.9359,16.358974,22.717949,0.72009027,0.597248,0.39432973,1.3596,4.1121993,6.6134496,9.742291,5.6037564,5.520636,5.525226,5.609103,16.22296,161.0,0.52097905,12.0,1.062937,18.0,1.2972028,15.0,1.7097902,18.0,1.8181819,15.0,2.304196,18.0,2.8426573,32.0,3.4055943,22.0,4.013986,32.0,4.9055943,22.0,5.213287,32.0,5.9965034,30.0,6.4370627,32.0,6.6678324,30.0,6.9895105,32.0,6.86014,30.0,6.765734,32.0,6.472028,30.0,6.283217,32.0,5.8076925,30.0,4.895105,26.0,4.1328673,18.0,4.0104895,14.0,3.7272727,18.0,3.1643357,14.0,2.7867134,18.0,2.3216784,14.0,2.0034964,18.0,1.5314685,14.0,1.2657343,14.0,5.485782,64.0,3974600.0,0.48354232,0.773511,0.080721006,0.11755486,0.17398119,0.12695925,0.1598746,0.0,0.0,0.98275864,0.99608153,1.0,1.0,0.742163,0.8189655,0.9396552,0.9420063,0.8918495,0.80172414,0.5525078,0.06896552,0.028213166,0.8111285,0.8244514,0.765674,0.6920063,0.5822884,1.0,1.0,0.013322884,0.06896552,0.09717868,0.9083072,1.7327585,2.4984326,3.190439,3.7727275,4.7727275,5.7727275,5.7860503
Iroko 3 R1 001.tif,0.12820514,0.045950852,0.051282052,62.833332,476.1282,16.410257,20.564102,0.798005,0.5546726,0.53845125,2.6252894,7.959906,13.313641,18.584631,10.948678,10.852388,10.839625,10.840514,7.391934,64.0,0.10810811,2.0,0.23552124,7.0,0.31660232,2.0,0.45173746,7.0,0.52509654,2.0,0.7335907,7.0,1.0656371,9.0,1.4247104,9.0,1.8030888,9.0,2.2625482,10.0,2.7413127,17.0,3.092664,10.0,3.3204634,17.0,3.5675676,12.0,3.7683399,17.0,3.911197,12.0,3.8610039,17.0,3.8841698,12.0,3.7876449,17.0,3.5366795,12.0,3.3281853,12.0,3.1467183,7.0,3.1853282,12.0,3.2432432,12.0,3.5019305,12.0,3.803089,22.0,4.007722,27.0,3.7451737,22.0,3.5405405,27.0,3.3706563,22.0,3.3991323,73.0,3974600.0,0.490625,0.6,0.0421875,0.1203125,0.18046875,0.22734375,0.26015624,0.22890624,0.384375,0.7453125,0.7523438,0.7921875,0.78125,0.8140625,0.8375,0.82890624,0.78984374,0.721875,0.6109375,0.5023438,0.01171875,0.0109375,0.6796875,0.6695312,0.6484375,0.61015624,0.55390626,0.5523437,0.4078125,0.00703125,0.01171875,0.02265625,0.70234376,1.371875,2.0203125,2.6304688,3.184375,3.7367187,4.1445312,4.1515627
Iroko 3 R2 001.tif,0.115384616,0.045973994,0.012820513,73.29487,550.7308,13.910256,16.487179,0.8437014,0.42067784,0.5149244,1.6012292,4.6508837,7.8285728,10.5327425,6.3778195,6.3327746,6.316875,6.2296715,17.799513,100.0,0.09210526,3.0,0.17763157,3.0,0.31907895,3.0,0.5361842,8.0,0.69736844,8.0,0.90789473,8.0,1.1217105,8.0,1.3190789,8.0,1.6019737,13.0,1.8585526,13.0,2.0888157,13.0,2.3618422,13.0,2.7203948,13.0,3.118421,15.0,3.4111843,15.0,3.7302632,15.0,4.0032897,15.0,4.236842,15.0,4.6907897,19.0,5.006579,19.0,5.2401314,19.0,5.555921,19.0,5.9013157,19.0,6.0361843,19.0,6.2598686,19.0,6.4703946,20.0,6.424342,20.0,6.2763157,20.0,5.980263,20.0,5.6611843,20.0,7.2826085,92.0,3974600.0,0.22580644,0.115207374,0.045161292,0.014746544,0.0,0.030414747,0.13548388,0.17142858,0.18617511,0.4921659,0.4986175,0.53179723,0.840553,0.8875576,0.9373272,0.9769585,0.8764977,0.5852535,0.57050693,0.23870967,0.012903226,0.45529953,0.5400922,0.86175114,0.9769585,0.90691245,0.7520737,0.6691244,0.34562212,0.006451613,0.012903226,0.46820274,1.0082949,1.8700461,2.8470047,3.7539172,4.505991,5.1751156,5.5207376,5.5271893
Iroko 3 R3 001.tif,0.12820514,0.046529334,0.06410257,69.51282,520.0641,13.5,15.794871,0.8547078,0.58724815,0.46131712,1.4952792,4.6086283,7.677357,10.552373,6.204166,6.2738323,6.2272897,6.174436,12.117096,84.0,0.046875,1.0,0.13616072,2.0,0.4642857,27.0,0.74553573,16.0,1.015625,27.0,1.0915178,16.0,1.3325893,27.0,1.4620535,16.0,1.7366072,27.0,1.8995535,16.0,2.1808035,27.0,2.34375,16.0,2.6294644,27.0,2.75,16.0,3.044643,27.0,3.2098215,16.0,3.515625,27.0,3.7611606,16.0,4.109375,27.0,4.417411,16.0,4.828125,27.0,4.991071,16.0,5.207589,27.0,5.200893,16.0,5.091518,20.0,4.975446,16.0,4.857143,20.0,4.803571,16.0,4.665179,20.0,4.542411,16.0,1.9290322,54.0,3974600.0,0.6277303,0.102564104,0.029439695,0.018993352,0.025641026,0.1405508,0.20132953,0.19373219,0.7853751,0.7967711,0.8091168,0.81671417,0.83665717,0.9078822,0.988604,1.0,0.97530866,0.9278253,0.84710354,0.640076,0.012345679,0.74453944,0.8983856,0.9563153,0.974359,0.84805316,0.7065527,0.64292496,0.03133903,0.012345679,0.012345679,0.7568851,1.6552707,2.611586,3.5859451,4.433998,5.1405506,5.7834754,5.8148146,5.8271604
Kamaia 1 R1 001.tif,0.115384616,0.027827425,0.012820513,115.32051,507.14102,14.602564,27.02564,0.5403226,0.3519663,0.5542252,2.9646585,8.685062,14.636069,20.449907,12.113103,11.878378,11.88169,11.927371,39.027954,261.0,0.6136364,5.0,0.5,5.0,0.0,0.0,0.0,0.0,0.36363637,2.0,3.2727273,12.0,8.75,37.0,14.636364,41.0,0.54545456,7.0,0.54545456,2.0,1.3409091,3.0,10.909091,39.0,9.795455,39.0,3.7727273,9.0,3.1818182,9.0,7.75,24.0,5.3863635,25.0,6.431818,26.0,4.0227275,15.0,6.9772725,20.0,5.431818,13.0,3.8863637,13.0,3.840909,12.0,3.7727273,17.0,4.431818,19.0,0.22727273,1.0,1.2954545,7.0,4.431818,9.0,8.045455,29.0,4.8636365,24.0,9.532164,31.0,3974600.0,0.0,0.0,0.16944689,0.13871817,0.6760316,0.06409131,0.043898158,0.057067603,0.029850746,0.0,1.0,0.09306409,0.5127305,0.6611062,0.36084285,0.7427568,0.14661984,0.71290606,1.0,1.0,1.0,1.0,0.5434592,0.007901669,0.066725194,0.29675153,0.61720806,0.45566288,0.06321335,1.0,1.0,2.0,2.5434592,2.5513608,2.618086,2.9148376,3.5320456,3.9877086,4.050922,5.050922
Kamaia 1 R2 001.tif,0.12820514,0.033301026,0.012820513,55.96154,290.01282,14.192307,26.679487,0.5319558,0.38545123,0.5152248,5.011317,14.895584,24.260288,34.831837,20.406658,20.344591,19.691923,20.195438,24.83848,118.0,0.24324325,4.0,0.44594595,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3918919,12.0,0.2837838,5.0,0.0,0.0,0.0,0.0,0.5810811,10.0,1.2972972,9.0,3.5,18.0,7.5540543,21.0,10.27027,22.0,9.743243,20.0,9.364865,23.0,5.175676,22.0,1.445946,8.0,2.5405405,8.0,5.0405407,23.0,3.445946,26.0,0.9324324,11.0,0.25675675,3.0,0.2837838,6.0,0.27027026,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513514,1.0,7.3820224,36.0,3974600.0,0.0,0.0,0.0,0.0,0.09214092,0.04516712,0.35772356,0.0,0.0,0.0,1.0,1.0,1.0,0.67479676,0.6296296,0.6910569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.598916,0.5844625,0.31707317,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.598916,5.1833787,5.500452,6.500452,7.500452,8.500452
Kamaia 1 R3 001.tif,0.20512821,0.034593444,0.012820513,103.38461,500.48718,13.48718,26.346153,0.5119221,0.21301037,0.6121133,2.6889954,8.090937,13.068293,18.660511,11.066012,10.978432,10.8013735,10.534274,21.285173,188.0,0.40677965,5.0,0.06779661,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5423729,1.0,1.1694915,5.0,2.5762713,10.0,2.559322,6.0,1.7457627,6.0,1.5423728,3.0,1.6949153,4.0,1.8813559,9.0,1.9661016,9.0,2.5762713,10.0,6.898305,26.0,8.983051,26.0,7.8305087,15.0,7.254237,14.0,9.050847,24.0,11.18644,24.0,9.898305,27.0,14.677966,51.0,12.864407,40.0,4.0677967,11.0,2.0,11.0,1.3728814,5.0,0.4915254,5.0,0.0,0.0,0.0,0.0,14.441667,117.0,3974600.0,0.99334604,0.0,0.2595057,0.31368822,0.57889736,0.064638786,0.023764258,0.061787073,0.0,0.0,1.0,1.0,0.12927757,0.10931559,0.5874525,0.59695816,0.3203422,0.26711026,1.0,1.0,0.0066539925,1.0,0.0076045627,0.0066539925,0.018060837,0.5228137,0.08555133,0.067490496,1.0,1.0,0.0066539925,1.006654,1.0142586,1.0209126,1.0389735,1.5617871,1.6473385,1.714829,2.714829,3.714829
Kamaia 2 R1 001.tif,0.15384616,0.03265968,0.012820513,150.88461,775.61536,19.089743,27.320513,0.698733,0.40581983,0.6110798,2.5809944,7.5535555,12.566515,17.53096,10.505124,10.342276,10.223495,10.191395,24.067379,299.0,0.5277778,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6944444,4.0,1.8611112,5.0,9.138889,33.0,8.444445,23.0,4.0277777,21.0,3.0,7.0,3.4444444,8.0,7.6944447,18.0,14.055555,31.0,8.638889,21.0,7.9444447,18.0,7.138889,21.0,3.0555556,6.0,9.055555,21.0,6.8333335,19.0,4.7777777,11.0,4.5,11.0,12.0,43.0,14.111111,28.0,9.694445,23.0,8.305555,19.0,5.888889,14.0,3.5833333,10.0,4.75,13.0,3.0,18.0,9.137441,71.0,3974600.0,0.98925453,0.0,0.4936199,0.2914708,0.071860306,0.073875085,0.1846877,0.21558093,0.19409,0.08596373,0.12558764,0.5305574,0.65010077,0.80591,0.8764271,0.83344525,0.79314977,0.50235057,1.0,0.9926125,0.0033579583,1.0,0.008730692,0.501679,0.76158494,0.80255204,0.6212223,0.4345198,0.33646742,0.03962391,0.0033579583,1.003358,1.0120887,1.5137677,2.2753527,3.0779047,3.699127,4.133647,4.470114,4.509738
Kamaia 2 R2 001.tif,0.08974359,0.031030912,0.012820513,36.807693,177.1282,11.474359,17.75641,0.64620936,0.23296,0.47789147,4.19586,12.950999,21.825348,30.538216,17.749205,17.695715,17.776491,17.766502,11.579132,67.0,0.1981982,9.0,0.32882884,9.0,0.5765766,14.0,0.6981982,14.0,0.8693694,14.0,1.2792792,17.0,1.7117118,17.0,2.0225224,17.0,2.2702703,17.0,2.7252252,22.0,3.09009,22.0,3.18018,22.0,3.162162,22.0,3.2117116,22.0,3.09009,22.0,2.8963964,22.0,2.7747748,22.0,2.5855856,22.0,2.5630631,22.0,1.9324324,18.0,1.7432432,18.0,1.8513514,18.0,1.7747748,8.0,1.7792792,8.0,1.7342342,8.0,1.6486486,8.0,1.554054,8.0,1.536036,8.0,1.572072,11.0,1.536036,11.0,9.290322,43.0,3974600.0,0.32960895,0.28938547,0.20782124,0.21675977,0.17765363,0.17430167,0.15642458,0.16648045,0.15865922,0.17988826,0.19217877,0.16983241,0.17541899,0.16536313,0.1821229,0.19329609,0.38882682,0.2536313,0.2972067,0.3441341,0.01452514,0.007821229,0.045810055,0.17206705,0.015642459,0.007821229,0.008938547,0.008938547,0.011173184,0.012290503,0.01452514,0.02234637,0.06815642,0.24022347,0.25586593,0.26368716,0.2726257,0.28156427,0.29273745,0.30502796
Kamaia 2 R3 001.tif,0.102564104,0.029112011,0.012820513,72.02564,315.98718,16.25641,20.589743,0.7895392,0.39484456,0.49157944,4.0601697,11.856615,19.917677,28.11827,16.428612,16.256298,16.325558,16.472836,28.9328,153.0,0.11578947,6.0,0.39298245,13.0,0.48070174,10.0,0.77894735,13.0,0.90877193,10.0,1.1087719,13.0,1.4035088,10.0,1.9508772,13.0,2.8140352,30.0,3.2877192,29.0,3.3087718,30.0,3.6350877,29.0,3.494737,30.0,3.5192983,29.0,3.7614036,30.0,4.224561,29.0,3.9929824,30.0,4.582456,29.0,4.0877194,30.0,3.4210527,21.0,2.9964912,19.0,3.2,43.0,3.2631578,35.0,3.4105263,43.0,3.1122806,35.0,3.0280702,43.0,3.1859648,35.0,3.6,43.0,3.4245615,35.0,3.5684211,43.0,5.9666667,64.0,3974600.0,0.8359621,0.524448,0.5433754,0.03391167,0.021293376,0.56309146,0.0,0.21766561,0.16324921,0.22082019,0.22791798,0.5701893,0.22476341,1.0,0.6522082,0.03154574,0.5654574,0.57886434,0.55126184,0.8391167,0.0031545742,0.02681388,0.03548896,0.53154576,0.010252366,0.08911672,1.0,0.007097792,0.40694007,0.007097792,0.0031545742,0.029968454,0.06545741,0.59700316,0.6072555,0.6963723,1.6963723,1.7034701,2.1104102,2.117508
Kamaia 3 R1 001.tif,0.14102565,0.034514077,0.012820513,84.69231,426.93588,14.153846,17.294872,0.818384,0.3158709,0.57509285,2.0960932,6.530044,10.64932,14.89739,8.782048,8.848864,8.808384,8.612023,35.908524,210.0,0.3398058,5.0,0.723301,10.0,1.0873786,10.0,1.4563106,10.0,1.9854369,12.0,2.5339806,13.0,2.9029126,13.0,3.1407766,13.0,3.5097086,13.0,3.485437,13.0,3.3398058,13.0,3.0291262,13.0,2.9902914,18.0,2.5970874,18.0,2.2718446,18.0,1.9368932,18.0,2.3640776,21.0,3.2427185,28.0,4.223301,32.0,4.747573,32.0,5.747573,32.0,6.1213593,32.0,7.0825243,32.0,7.8737864,32.0,9.228155,32.0,9.650485,32.0,8.839806,32.0,7.8203883,32.0,7.242718,29.0,6.757282,29.0,6.648148,42.0,3974600.0,0.36050725,0.3414855,0.26539856,0.0,0.6666667,0.17481884,0.048913043,0.095108695,0.20652173,0.32518116,0.35326087,0.2164855,0.43025362,0.4963768,0.9927536,0.67210144,1.0,0.6367754,0.8460145,0.3759058,0.015398551,0.504529,0.3713768,1.0,0.0054347827,0.8179348,0.44746378,0.33514494,0.009963769,0.02807971,0.015398551,0.51992756,0.8913044,1.8913044,1.8967391,2.714674,3.1621377,3.4972827,3.5072465,3.5353262
Kamaia 3 R2 001.tif,0.21794872,0.041047003,0.012820513,75.39744,458.47437,14.217949,22.346153,0.6362593,0.33721244,0.5231804,2.622298,7.797293,12.768183,18.310589,10.7184925,10.603087,10.561254,10.578955,33.789986,173.0,0.54228854,14.0,1.4527364,35.0,1.4626865,35.0,1.5771145,35.0,1.5771145,35.0,1.6019901,35.0,1.7263682,35.0,1.7114428,35.0,1.3731344,14.0,1.7960199,14.0,2.323383,14.0,3.0099502,14.0,3.5273633,14.0,4.0696516,14.0,4.1890545,12.0,4.2686567,12.0,4.4179106,12.0,4.328358,12.0,4.149254,12.0,3.8109453,12.0,3.5920398,16.0,3.8308458,23.0,3.8855722,23.0,3.522388,23.0,3.313433,23.0,2.9850745,23.0,3.3781095,23.0,3.5920398,23.0,3.9104478,20.0,3.7313433,20.0,7.0986843,56.0,3974600.0,0.62218213,0.0,0.2182146,0.14788097,0.06672678,0.11632101,0.63660955,0.33994588,0.059513073,0.38503155,0.4012624,0.34806132,0.34986475,0.64472497,0.5906222,0.9927863,0.55906224,0.22813345,1.0,0.63660955,0.014427412,1.0,0.009918846,0.41118124,0.9260595,0.47430116,0.008115419,0.009918846,0.28854823,0.016230838,0.014427412,1.0144274,1.0243462,1.4355274,2.361587,2.8358881,2.8440037,2.8539226,3.1424708,3.1587017
Kamaia 3 R3 001.tif,0.32051283,0.038073637,0.012820513,531.35895,2681.795,21.410257,23.807692,0.8992999,0.53224355,0.5469003,0.68297637,2.0330145,3.239172,4.6566067,2.8285973,2.7519314,2.5999522,2.5051773,40.385544,1361.0,0.8305085,9.0,1.8135593,10.0,3.3050847,13.0,8.966102,50.0,12.805085,42.0,15.449153,50.0,17.542374,42.0,14.915255,32.0,14.466102,25.0,18.033897,54.0,19.271187,40.0,23.584745,54.0,25.864407,44.0,26.550848,75.0,28.432203,71.0,30.067797,75.0,30.940678,71.0,35.25424,67.0,36.31356,69.0,38.152542,87.0,41.008476,74.0,42.652542,87.0,43.92373,79.0,45.01695,75.0,37.70339,84.0,26.483051,75.0,16.694916,84.0,6.118644,38.0,4.2966104,18.0,4.4491525,20.0,24.381182,110.0,3974600.0,0.6227545,0.36047903,0.42934132,0.31796408,0.3,0.13592814,0.036526944,0.33413175,0.46526945,0.48802397,0.49161676,0.48083833,0.8335329,0.81676644,0.84371257,0.99281436,0.9982036,0.7413174,0.8658683,0.6323353,0.0095808385,0.5053892,0.31197605,0.6802395,0.69281435,0.7077844,0.7802395,0.4994012,0.015568863,0.0035928143,0.0095808385,0.51497006,0.82694614,1.5071857,2.2,2.9077845,3.688024,4.187425,4.202994,4.206587
Kekele 1 R1a 001.tif,1.0641025,0.08615455,0.012820513,606.02563,4864.59,19.166666,25.589743,0.748998,0.43470716,0.48163384,0.3691275,0.73960966,1.5409975,2.589551,1.5255166,1.3267807,1.0643926,1.4783258,49.094986,1148.0,3.3181818,50.0,8.963636,50.0,13.881818,50.0,16.454546,42.0,14.390909,42.0,8.654546,26.0,7.0363636,26.0,10.009091,46.0,16.927273,53.0,24.0,53.0,29.718182,70.0,36.890907,82.0,39.672726,82.0,45.6,97.0,51.99091,97.0,53.50909,97.0,52.363636,95.0,43.454544,86.0,35.081818,86.0,24.2,72.0,16.790909,58.0,11.945455,27.0,12.063637,23.0,12.972727,45.0,19.381819,84.0,23.781818,84.0,27.9,84.0,24.39091,43.0,15.918181,40.0,9.254545,40.0,34.986385,122.0,3974600.0,0.6936455,0.5719063,0.38394648,0.2535117,0.07759197,0.020066889,0.1090301,0.25819397,0.47023413,0.5331104,0.53979933,0.9391304,0.86153847,0.6454849,0.7090301,0.6294314,0.44949833,0.63946486,0.64615387,0.80936456,0.115719065,0.074247494,0.2555184,0.19598663,0.5518395,0.68896323,0.53645486,0.6033445,0.46889633,0.006688963,0.115719065,0.18996656,0.44548497,0.6414716,1.1933111,1.8822744,2.4187293,3.0220737,3.4909701,3.4976592
Kekele 1 R1b 001.tif,1.6282052,0.13913563,0.012820513,289.76923,5029.8716,20.717949,27.666666,0.7488415,0.40428385,0.26528016,0.23169781,0.88815284,2.0588205,2.606831,1.1555935,1.2995948,1.4863201,1.5571305,46.291714,609.0,3.966942,130.0,7.983471,112.0,9.495868,130.0,9.380165,112.0,3.4049587,30.0,2.5041323,16.0,2.3966942,11.0,5.173554,25.0,10.520661,36.0,17.644629,53.0,24.933884,51.0,23.801653,83.0,21.033058,51.0,17.528925,47.0,14.247934,42.0,13.809917,33.0,12.396694,31.0,14.198347,40.0,13.53719,42.0,9.677686,26.0,9.305785,25.0,8.842976,24.0,9.46281,26.0,9.090909,24.0,7.173554,23.0,11.479339,54.0,10.520661,54.0,9.31405,54.0,4.2396693,54.0,0.38842976,2.0,15.244653,127.0,3974600.0,0.0,0.16398515,0.27227724,0.23514852,0.3019802,0.37128714,0.30321783,0.19492574,0.64356434,0.0,0.0012376237,0.6460396,0.7592822,0.8490099,0.9653465,0.94616336,0.9480198,0.87252474,0.8230198,1.0,1.0,0.65903467,0.6002475,0.7128713,0.64418316,0.5940594,0.5457921,0.56435645,0.0024752475,0.0012376237,1.0,1.6590347,2.259282,2.9721534,3.6163366,4.210396,4.756188,5.3205442,5.3230195,5.324257
